,Sentences,Title,Harry Potter
4201, it wa about an inn; and that i probably why it came into frodo mind just then ,LOTR1,False
4202, here it i in full ,LOTR1,False
4203, only a few word of it are now a a rule remembered ,LOTR1,False
4204, there i an inn a merry old inn beneath an old grey hill and there they brew a beer so brown that the man in the moon himself came down one night to drink hi fill ,LOTR1,False
4205, the ostler ha a tipsy cat that play a five stringed fiddle; and up and down he run hi bow now squeaking high now purring low now sawing in the middle ,LOTR1,False
4206, the landlord keep a little dog that i mighty fond of jokes; when there good cheer among the guest he cock an ear at all the jest and laugh until he choke ,LOTR1,False
4207, they also keep a horned cow a proud a any queen; but music turn her head like ale and make her wave her tufted tail and dance upon the green ,LOTR1,False
4208, the row of silver dishe and the store of silver spoons ,LOTR1,False
4209, for sunday* there a special pair and these they polish up with care on saturday afternoon ,LOTR1,False
4210, the man in the moon wa drinking deep and the cat began to wail; a dish and a spoon on the table danced the cow in the garden madly pranced and the little dog chased hi tail ,LOTR1,False
4211, the man in the moon took another mug and then rolled beneath hi chair; and there he dozed and dreamed of ale till in the sky the star were pale and dawn wa in the air ,LOTR1,False
4212, then the ostler said to hi tipsy cat: the white horse of the moon they neigh and champ their silver bits; but their master been and drowned hi wit and the sunll be rising soon ,LOTR1,False
4213, so the cat on hi fiddle played hey diddle diddle a jig that would wake the dead: he squeaked and sawed and quickened the tune while the landlord shook the man in the moon: it after three ,LOTR1,False
4214, they rolled the man slowly up the hill and bundled him into the moon while hi horse galloped up in rear and the cow came capering like a deer and a dish ran up with the spoon ,LOTR1,False
4215, now quicker the fiddle went deedle dum diddle; the dog began to roar the cow and the horse stood on their heads; the guest all bounded from their bed and danced upon the floor ,LOTR1,False
4216, with a ping and a pong the fiddle string broke ,LOTR1,False
4217, the cow jumped over the moon and the little dog laughed to see such fun and the saturday dish went off at a run with the silver sunday spoon ,LOTR1,False
4218, the round moon rolled behind the hill a the sun raised up her head ,LOTR1,False
4219, she * hardly believed her fiery eyes; for though it wa day to her surprise they all went back to bed ,LOTR1,False
4220, there wa loud and long applause ,LOTR1,False
4221, frodo had a good voice and the song tickled their fancy ,LOTR1,False
4222, he ought to hear thi ,LOTR1,False
4223, bob ought to learn hi cat the fiddle and then wed have a dance ,LOTR1,False
4224, they called for more ale and began to shout: let have it again master ,LOTR1,False
4225, they made frodo have another drink and then begin hi song again while many of them joined in; for the tune wa well known and they were quick at picking up word ,LOTR1,False
4226, it wa now frodo turn to feel pleased with himself ,LOTR1,False
4227, he capered about on the table; and when he came a second time to the cow jumped over the moon he leaped in the air ,LOTR1,False
4228, much too vigorously; for he came down bang into a tray full of mug and slipped and rolled off the table with a crash clatter and bump ,LOTR1,False
4229, the audience all opened their mouth wide for laughter and stopped short a gaping silence; for the singer disappeared ,LOTR1,False
4230, he simply vanished a if he had gone slap through the floor without leaving a hole  ,LOTR1,False
4231, the local hobbit stared in amazement and then sprang to their feet and shouted for barliman ,LOTR1,False
4232, all the company drew away from pippin and sam who found themselve left alone in a comer and eyed darkly and doubtfully from a distance ,LOTR1,False
4233, it wa plain that many people regarded them now a the companion of a travelling magician of unknown power and purpose ,LOTR1,False
4234, but there wa one swarthy bree lander who stood looking at them with a knowing and half mocking expression that made them feel very uncomfortable ,LOTR1,False
4235, presently he slipped out of the door followed by the squint eyed southerner: the two had been whispering together a good deal during the evening ,LOTR1,False
4236, harry the gatekeeper also went out just behind them ,LOTR1,False
4237, not knowing what else to do he crawled away under the table to the dark comer by strider who sat unmoved giving no sign of hi thought ,LOTR1,False
4238, frodo leaned back against the wall and took off the ring ,LOTR1,False
4239, how it came to be on hi finger he could not tell ,LOTR1,False
4240, he could only suppose that he had been handling it in hi pocket while he sang and that somehow it had slipped on when he stuck out hi hand with a jerk to save hi fall ,LOTR1,False
4241, for a moment he wondered if the ring itself had not played him a trick; perhap it had tried to reveal itself in response to some wish or command that wa felt in the room ,LOTR1,False
4242, he did not like the look of the men that had gone out ,LOTR1,False
4243, said strider when he reappeared ,LOTR1,False
4244, why did you do that ,LOTR1,False
4245, worse than anything your friend could have said ,LOTR1,False
4246, you have put your foot in it ,LOTR1,False
4247, or should i say your finger ,LOTR1,False
4248, i dont know what you mean  said frodo annoyed and alarmed ,LOTR1,False
4249, oh ye you do  answered strider; but we had better wait until the uproar ha died down ,LOTR1,False
4250, then if you please mr baggin i should like a quiet word with you ,LOTR1,False
4251, asked frodo ignoring the sudden use of hi proper name ,LOTR1,False
4252, a matter of some importance to u both  answered strider looking frodo in the eye ,LOTR1,False
4253, you may hear something to your advantage ,LOTR1,False
4254, very well  said frodo trying to appear unconcerned ,LOTR1,False
4255, ill talk to you later ,LOTR1,False
4256, meanwhile an argument wa going on by the fireplace ,LOTR1,False
4257, mr butterbur had come trotting in and he wa now trying to listen to several conflicting account of the event at the same time ,LOTR1,False
4258, i saw him mr butterbur  said a hobbit; or leastway i didnt see him if you take my meaning ,LOTR1,False
4259, he just vanished into thin air in a manner of speaking ,LOTR1,False
4260, you dont say mr mugwort ,LOTR1,False
4261, said the landlord looking puzzled ,LOTR1,False
4262, and i mean what i say what more ,LOTR1,False
4263, there some mistake somewhere  said butterbur shaking hi head ,LOTR1,False
4264, there wa too much of that mr underhill to go vanishing into thin air; or into thick air a i more likely in thi room ,LOTR1,False
4265, well where i he now ,LOTR1,False
4266, he welcome to go where he will so long a he pay in the morning ,LOTR1,False
4267, there mr took now: he not vanished ,LOTR1,False
4268, well i saw what i saw and i saw what i didnt  said mugwort obstinately ,LOTR1,False
4269, and i say there some mistake  repeated butterbur picking up the tray and gathering up the broken crockery ,LOTR1,False
4270, of course there a mistake ,LOTR1,False
4271, ive just been having a few word with strider in the comer ,LOTR1,False
4272, he came forward into the firelight; but most of the company backed away even more perturbed than before ,LOTR1,False
4273, they were not in the least satisfied by hi explanation that he had crawled away quickly under the table after he had fallen ,LOTR1,False
4274, most of the hobbit and the men of bree went off then and there in a huff having no fancy for further entertainment that evening ,LOTR1,False
4275, one or two gave frodo a black look and departed muttering among themselve ,LOTR1,False
4276, the dwarve and the two or three strange men that still remained got up and said good night to the landlord but not to frodo and hi friend ,LOTR1,False
4277, before long no one wa left but strider who sat on unnoticed by the wall ,LOTR1,False
4278, mr butterbur did not seem much put out ,LOTR1,False
4279, he reckoned very probably that hi house would be full again on many future night until the present mystery had been thoroughly discussed ,LOTR1,False
4280, now what have you been doing mr underhill ,LOTR1,False
4281, frightening my customer and breaking up my crock with your acrobatics ,LOTR1,False
4282, i am very sorry to have caused any trouble  said frodo ,LOTR1,False
4283, it wa quite unintentional i assure you ,LOTR1,False
4284, but if youre going to do any more tumbling or conjuring or whatever it wa youd best warn folk beforehand and warn me ,LOTR1,False
4285, were a bit suspiciou round here of anything out of the way uncanny if you understand me; and we dont take to it all of a sudden ,LOTR1,False
4286, i shant be doing anything of the sort again mr butterbur i promise you ,LOTR1,False
4287, and now i think ill be getting to bed ,LOTR1,False
4288, we shall be making an early start ,LOTR1,False
4289, will you see that our ponie are ready by eight oclock ,LOTR1,False
4290, but before you go i should like a word with you in private mr underhill ,LOTR1,False
4291, something ha just come back to my mind that i ought to tell you ,LOTR1,False
4292, i hope that youll not take it amis ,LOTR1,False
4293, when ive seen to a thing or two ill come along to your room if youre willing ,LOTR1,False
4294, said frodo; but hi heart sank ,LOTR1,False
4295, he wondered how many private talk he would have before he got to bed and what they would reveal ,LOTR1,False
4296, were these people all in league against him ,LOTR1,False
4297, he began to suspect even old butterbur fat face of concealing dark design ,LOTR1,False
4298, strider frodo pippin and sam made their way back to the parlour ,LOTR1,False
4299, merry wa not there and the fire had burned low ,LOTR1,False
4300, it wa not until they had puffed up the ember into a blaze and thrown on a couple of faggot that they discovered strider had come with them ,LOTR1,False
4301, there he wa calmly sitting in a chair by the door ,LOTR1,False
4302, who are you and what do you want ,LOTR1,False
4303, i am called strider  he answered: and though he may have forgotten it your friend promised to have a quiet talk with me ,LOTR1,False
4304, you said i might hear something to my advantage i believe  said frodo ,LOTR1,False
4305, what have you to say ,LOTR1,False
4306, several thing  answered strider ,LOTR1,False
4307, but of course i have my price ,LOTR1,False
4308, i mean just this: i will tell you what i know and give you some good advice but i shall want a reward ,LOTR1,False
4309, and what will that be pray ,LOTR1,False
4310, he suspected now that he had fallen in with a rascal and he thought uncomfortably that he had brought only a little money with him ,LOTR1,False
4311, all of it would hardly satisfy a rogue and he could not spare any of it ,LOTR1,False
4312, no more than you can afford  answered strider with a slow smile a if he guessed frodo thought ,LOTR1,False
4313, just this: you must take me along with you until i wish to leave you ,LOTR1,False
4314, replied frodo surprised but not much relieved ,LOTR1,False
4315, even if i wanted another companion i should not agree to any such thing until i knew a good deal more about you and your busin ,LOTR1,False
4316, exclaimed strider crossing hi leg and sitting back comfortably ,LOTR1,False
4317, you seem to be coming to your sense again and that i all to the good ,LOTR1,False
4318, you have been much too carel so far ,LOTR1,False
4319, i will tell you what i know and leave the reward to you ,LOTR1,False
4320, you may be glad to grant it when you have heard me ,LOTR1,False
4321, too much; too many dark thing  said strider grimly ,LOTR1,False
4322, but a for your busin  he got up and went to the door opened it quickly and looked out ,LOTR1,False
4323, then he shut it quietly and sat down again ,LOTR1,False
4324, i have quick ear  he went on lowering hi voice and though i cannot disappear i have hunted many wild and wary thing and i can usually avoid being seen if i wish ,LOTR1,False
4325, now i wa behind the hedge thi evening on the road west of bree when four hobbit came out of the downland ,LOTR1,False
4326, i need not repeat all that they said to old bombadil or to one another but one thing interested me ,LOTR1,False
4327, please remember said one of them that the name baggin must not be mentioned ,LOTR1,False
4328, i am mr underhill if any name must be given ,LOTR1,False
4329, that interested me so much that i followed them here ,LOTR1,False
4330, i slipped over the gate just behind them ,LOTR1,False
4331, maybe mr baggin ha an honest reason for leaving hi name behind; but if so i should advise him and hi friend to be more careful ,LOTR1,False
4332, i dont see what interest my name ha for any one in bree  said frodo angrily and i have still to learn why it interest you ,LOTR1,False
4333, mr strider may have an honest reason for spying and eavesdropping; but if so i should advise him to explain it ,LOTR1,False
4334, but the explanation i simple: i wa looking for a hobbit called frodo baggin ,LOTR1,False
4335, i wanted to find him quickly ,LOTR1,False
4336, i had learned that he wa carrying out of the shire well a secret that concerned me and my friend ,LOTR1,False
4337, he cried a frodo rose from hi seat and sam jumped up with a scowl ,LOTR1,False
4338, i shall take more care of the secret than you do ,LOTR1,False
4339, he leaned forward and looked at them ,LOTR1,False
4340, he said in a low voice ,LOTR1,False
4341, black horsemen have passed through bree ,LOTR1,False
4342, on monday one came down the greenway they say; and another appeared later coming up the greenway from the south ,LOTR1,False
4343, at last frodo spoke to pippin and sam: i ought to have guessed it from the way the gatekeeper greeted u  he said ,LOTR1,False
4344, and the landlord seem to have heard something ,LOTR1,False
4345, why did he pr u to join the company ,LOTR1,False
4346, and why on earth did we behave so foolishly: we ought to have stayed quiet in here ,LOTR1,False
4347, it would have been better  said strider ,LOTR1,False
4348, i would have stopped your going into the common room if i could; but the innkeeper would not let me in to see you or take a message ,LOTR1,False
4349, do you think he  began frodo ,LOTR1,False
4350, no i dont think any harm of old butterbur ,LOTR1,False
4351, only he doe not altogether like mysteriou vagabond of my sort ,LOTR1,False
4352, frodo gave him a puzzled look ,LOTR1,False
4353, well i have rather a rascally look have i not ,LOTR1,False
4354, said strider with a curl of hi lip and a queer gleam in hi eye ,LOTR1,False
4355, but i hope we shall get to know one another better ,LOTR1,False
4356, when we do i hope you will explain what happened at the end of your song ,LOTR1,False
4357, for that little prank  it wa sheer accident ,LOTR1,False
4358, i wonder  said strider ,LOTR1,False
4359, that accident ha made your position dangerou ,LOTR1,False
4360, hardly more than it wa already  said frodo ,LOTR1,False
4361, i knew these horsemen were pursuing me; but now at any rate they seem to have missed me and to have gone away ,LOTR1,False
4362, you must not count on that ,LOTR1,False
4363, he paused and hi eye were cold and hard ,LOTR1,False
4364, and there are some folk in bree who are not to be trusted  he went on ,LOTR1,False
4365, he ha an evil name in the bree land and queer folk call at hi house ,LOTR1,False
4366, you must have noticed him among the company: a swarthy sneering fellow ,LOTR1,False
4367, he wa very close with one of the southern stranger and they slipped out together just after your accident ,LOTR1,False
4368, not all of those southerner mean well; and a for ferny he would sell anything to anybody; or make mischief for amusement ,LOTR1,False
4369, what will ferny sell and what ha my accident got to do with him ,LOTR1,False
4370, said frodo still determined not to understand strider hint ,LOTR1,False
4371, new of you of course  answered strider ,LOTR1,False
4372, an account of your performance would be very interesting to certain people ,LOTR1,False
4373, after that they would hardly need to be told your real name ,LOTR1,False
4374, it seem to me only too likely that they will hear of it before thi night i over ,LOTR1,False
4375, you can do a you like about my reward: take me a a guide or not ,LOTR1,False
4376, but i may say that i know all the land between the shire and the misty mountain for i have wandered over them for many year ,LOTR1,False
4377, i am older than i look ,LOTR1,False
4378, you will have to leave the open road after tonight; for the horsemen will watch it night and day ,LOTR1,False
4379, you may escape from bree and be allowed to go forward while the sun i up; but you wont go far ,LOTR1,False
4380, they will come on you in the wild in some dark place where there i no help ,LOTR1,False
4381, do you wish them to find you ,LOTR1,False
4382, the hobbit looked at him and saw with surprise that hi face wa drawn a if with pain and hi hand clenched the arm of hi chair ,LOTR1,False
4383, the room wa very quiet and still and the light seemed to have grown dim ,LOTR1,False
4384, for a while he sat with unseeing eye a if walking in distant memory or listening to sound in the night far away ,LOTR1,False
4385, he cried after a moment drawing hi hand acros hi brow ,LOTR1,False
4386, perhap i know more about these pursuer than you do ,LOTR1,False
4387, you fear them but you do not fear them enough yet ,LOTR1,False
4388, tomorrow you will have to escape if you can ,LOTR1,False
4389, strider can take you by path that are seldom trodden ,LOTR1,False
4390, there wa a heavy silence ,LOTR1,False
4391, frodo made no answer hi mind wa confused with doubt and fear ,LOTR1,False
4392, sam frowned and looked at hi master; and at last he broke out: with your leave mr frodo id say no ,LOTR1,False
4393, thi strider here he warn and he say take care; and i say ye to that and let begin with him ,LOTR1,False
4394, he come out of the wild and i never heard no good of such folk ,LOTR1,False
4395, he know something that plain and more than i like; but it no reason why we should let him go leading u out into some dark place far from help a he put it ,LOTR1,False
4396, pippin fidgeted and looked uncomfortable ,LOTR1,False
4397, strider did not reply to sam but turned hi keen eye on frodo ,LOTR1,False
4398, frodo caught hi glance and looked away ,LOTR1,False
4399, no  he said slowly ,LOTR1,False
4400, i think i think you are not really a you choose to look ,LOTR1,False
4401, you began to talk to me like the bree folk but your voice ha changed ,LOTR1,False
4402, still sam seem right in this: i dont see why you should warn u to take care and yet ask u to take you on trust ,LOTR1,False
4403, what do you really know about about my business; and how do you know it ,LOTR1,False
4404, the lesson in caution ha been well learned  said strider with a grim smile ,LOTR1,False
4405, but caution i one thing and wavering i another ,LOTR1,False
4406, you will never get to rivendell now on your own and to trust me i your only chance ,LOTR1,False
4407, you must make up your mind ,LOTR1,False
4408, i will answer some of your question if that will help you to do so ,LOTR1,False
4409, but why should you believe my story if you do not trust me already ,LOTR1,False
4410, still here it i  at that moment there came a knock at the door ,LOTR1,False
4411, mr butterbur had arrived with candle and behind him wa nob with can of hot water ,LOTR1,False
4412, strider withdrew into a dark corner ,LOTR1,False
4413, ive come to bid you good night  said the landlord putting the candle on the table ,LOTR1,False
4414, take the water to the rooms ,LOTR1,False
4415, he came in and shut the door ,LOTR1,False
4416, it like thi  he began hesitating and looking troubled ,LOTR1,False
4417, if ive done any harm im sorry indeed ,LOTR1,False
4418, but one thing drive out another a youll admit; and im a busy man ,LOTR1,False
4419, but first one thing and then another thi week have jogged my memory a the saying goes; and not too late i hope ,LOTR1,False
4420, you see i wa asked to look out for hobbit of the shire and for one by the name of baggin in particular ,LOTR1,False
4421, and what ha that got to do with me ,LOTR1,False
4422, you know best  said the landlord knowingly ,LOTR1,False
4423, i wont give you away; but i wa told that thi baggin would be going by the name of underhill and i wa given a description that fit you well enough if i may say so ,LOTR1,False
4424, a stout little fellow with red cheek  said mr butterbur solemnly ,LOTR1,False
4425, pippin chuckled but sam looked indignant ,LOTR1,False
4426, that wont help you much; it goe for most hobbit ,LOTR1,False
4427, barley he say to me  continued mr butterbur with a glance at pippin ,LOTR1,False
4428, but thi one i taller than some and fairer than most and he ha a cleft in hi chin: perky chap with a bright eye ,LOTR1,False
4429, begging your pardon but he said it not me ,LOTR1,False
4430, that wa gandalf if you know who i mean ,LOTR1,False
4431, a wizard they say he i but he a good friend of mine whether or no ,LOTR1,False
4432, but now i dont know what hell have to say to me if i see him again: turn all my ale sour or me into a block of wood i shouldnt wonder ,LOTR1,False
4433, still what done cant be undone ,LOTR1,False
4434,  well what have you done ,LOTR1,False
4435, said frodo getting impatient with the slow unravelling of butterbur thought ,LOTR1,False
4436, said the landlord pausing and snapping hi finger ,LOTR1,False
4437, three month back he walked right into my room without a knock ,LOTR1,False
4438, barley he say im off in the morning ,LOTR1,False
4439, will you do something for me ,LOTR1,False
4440, youve only to name it i said ,LOTR1,False
4441, im in a hurry said he and ive no time myself but i want a message took to the shire ,LOTR1,False
4442, have you anyone you can send and trust to go ,LOTR1,False
4443, i can find someone i said tomorrow maybe or the day after ,LOTR1,False
4444, make it tomorrow he say and then he gave me a letter ,LOTR1,False
4445, it addressed plain enough  said mr butterbur producing a letter from hi pocket and reading out the addr slowly and proudly (he valued hi reputation a a lettered man): mr frodo baggin bag end hobbiton in the shire ,LOTR1,False
4446, a letter for me from gandalf ,LOTR1,False
4447, then your right name i baggins ,LOTR1,False
4448, it i  said frodo and you had better give me that letter at once and explain why you never sent it ,LOTR1,False
4449, that what you came to tell me i suppose though youve taken a long time to come to the point ,LOTR1,False
4450, poor mr butterbur looked troubled ,LOTR1,False
4451, youre right master  he said and i beg your pardon ,LOTR1,False
4452, and im mortal afraid of what gandalf will say if harm come of it ,LOTR1,False
4453, but i didnt keep it back a purpose ,LOTR1,False
4454, i put it by safe ,LOTR1,False
4455, then i couldnt find nobody willing to go to the shire next day nor the day after and none of my own folk were to spare; and then one thing after another drove it out of my mind ,LOTR1,False
4456, ill do what i can to set matter right and if there any help i can give youve only to name it ,LOTR1,False
4457, leaving the letter aside i promised gandalf no l ,LOTR1,False
4458, barley he say to me thi friend of mine from the shire he may be coming out thi way before long him and another ,LOTR1,False
4459, hell be calling himself underhill ,LOTR1,False
4460, but you need ask no question ,LOTR1,False
4461, and if im not with him he may be in trouble and he may need help ,LOTR1,False
4462, do whatever you can for him and ill be grateful he say ,LOTR1,False
4463, and here you are and trouble i not far off seemingly ,LOTR1,False
4464, these black men  said the landlord lowering hi voice ,LOTR1,False
4465, theyre looking for baggin and if they mean well then im a hobbit ,LOTR1,False
4466, it wa on monday and all the dog were yammering and the geese screaming ,LOTR1,False
4467, nob he came and told me that two black men were at the door asking for a hobbit called baggin ,LOTR1,False
4468, nob hair wa all stood on end ,LOTR1,False
4469, i bid the black fellow be off and slammed the door on them; but theyve been asking the same question all the way to archet i hear ,LOTR1,False
4470, and that ranger strider he been asking question too ,LOTR1,False
4471, tried to get in here to see you before youd had bite or sup he did ,LOTR1,False
4472, said strider suddenly coming forward into the light ,LOTR1,False
4473, and much trouble would have been saved if you had let him in barliman ,LOTR1,False
4474, the landlord jumped with surprise ,LOTR1,False
4475, what do you want now ,LOTR1,False
4476, he here with my leave  said frodo ,LOTR1,False
4477, he came to offer me hi help ,LOTR1,False
4478, well you know your own busin maybe  said mr butterbur looking suspiciously at strider ,LOTR1,False
4479, but if i wa in your plight i wouldnt take up with a ranger ,LOTR1,False
4480, then who would you take up with ,LOTR1,False
4481, a fat innkeeper who only remember hi own name because people shout it at him all day ,LOTR1,False
4482, they cannot stay in the pony for ever and they cannot go home ,LOTR1,False
4483, they have a long road before them ,LOTR1,False
4484, will you go with them and keep the black men off ,LOTR1,False
4485, i wouldnt do that for any money  said mr butterbur looking really scared ,LOTR1,False
4486, but why cant you stay here quiet for a bit mr underhill ,LOTR1,False
4487, what are all these queer going on ,LOTR1,False
4488, what are these black men after and where do they come from id like to know ,LOTR1,False
4489, im sorry i cant explain it all  answered frodo ,LOTR1,False
4490, i am tired and very worried and it a long tale ,LOTR1,False
4491, but if you mean to help me i ought to warn you that you will be in danger a long a i am in your house ,LOTR1,False
4492, these black riders: i am not sure but i think i fear they come from  they come from mordor  said strider in a low voice ,LOTR1,False
4493, from mordor barliman if that mean anything to you ,LOTR1,False
4494, cried mr butterbur turning pale; the name evidently wa known to him ,LOTR1,False
4495, that i the worst new that ha come to bree in my time ,LOTR1,False
4496, it i  said frodo ,LOTR1,False
4497, are you still willing to help me ,LOTR1,False
4498, i am  said mr butterbur ,LOTR1,False
4499, though i dont know what the like of me can do against against  he faltered ,LOTR1,False
4500, against the shadow in the east  said strider quietly ,LOTR1,False
4501, not much barliman but every little help ,LOTR1,False
4502, you can let mr underhill stay here tonight a mr underhill and you can forget the name of baggin till he i far away ,LOTR1,False
4503, ill do that  said butterbur ,LOTR1,False
4504, but theyll find out he here without help from me im afraid ,LOTR1,False
4505, it a pity mr baggin drew attention to himself thi evening to say no more ,LOTR1,False
4506, the story of that mr bilbo going off ha been heard before tonight in bree ,LOTR1,False
4507, even our nob ha been doing some guessing in hi slow pate: and there are other in bree quicker in the uptake than he i ,LOTR1,False
4508, well we can only hope the rider wont come back yet  said frodo ,LOTR1,False
4509, i hope not indeed  said butterbur ,LOTR1,False
4510, but spook or no spook they wont get in the pony so easy ,LOTR1,False
4511, dont you worry till the morning ,LOTR1,False
4512, no black man shall pas my door while i can stand on my leg ,LOTR1,False
4513, me and my folkll keep watch tonight; but you had best get some sleep if you can ,LOTR1,False
4514, in any case we must be called at dawn  said frodo ,LOTR1,False
4515, we must get off a early a possible ,LOTR1,False
4516, breakfast at six thirty please ,LOTR1,False
4517, ill see to the order  said the landlord ,LOTR1,False
4518, good night mr baggin underhill i should say ,LOTR1,False
4519, good night now bl me ,LOTR1,False
4520, i dont know  said frodo with sudden anxiety ,LOTR1,False
4521, they had forgotten all about merry and it wa getting late ,LOTR1,False
4522, i am afraid he i out ,LOTR1,False
4523, he said something about going for a breath of air ,LOTR1,False
4524, well you do want looking after and no mistake: your party might be on a holiday ,LOTR1,False
4525, i must go and bar the door quick but ill see your friend i let in when he come ,LOTR1,False
4526, id better send nob to look for him ,LOTR1,False
4527, good night to you all ,LOTR1,False
4528, at last mr butterbur went out with another doubtful look at strider and a shake of hi head ,LOTR1,False
4529, hi footstep retreated down the passage ,LOTR1,False
4530, when are you going to open that letter ,LOTR1,False
4531, frodo looked carefully at the seal before he broke it ,LOTR1,False
4532, it seemed certainly to be gandalf ,LOTR1,False
4533, inside written in the wizard strong but graceful script wa the following message: the prancing pony bree ,LOTR1,False
4534, midyear day shire year number ,LOTR1,False
4535, dear frodo bad new ha reached me here ,LOTR1,False
4536, i must go off at once ,LOTR1,False
4537, you had better leave bag end soon and get out of the shire before the end of july at latest ,LOTR1,False
4538, i will return a soon a i can; and i will follow you if i find that you are gone ,LOTR1,False
4539, leave a message for me here if you pas through bree ,LOTR1,False
4540, you can trust the landlord (butterbur) ,LOTR1,False
4541, you may meet a friend of mine on the road: a man lean dark tall by some called strider ,LOTR1,False
4542, he know our busin and will help you ,LOTR1,False
4543, there i hope we may meet again ,LOTR1,False
4544, if i do not come elrond will advise you ,LOTR1,False
4545, do not use it again not far any reason whatever ,LOTR1,False
4546, do not travel by night ,LOTR1,False
4547, make sure that it i the real strider ,LOTR1,False
4548, there are many strange men on the road ,LOTR1,False
4549, hi true name i aragorn ,LOTR1,False
4550, all that i gold doe not glitter not all those who wander are lost; the old that i strong doe not wither deep root are not reached by the frost ,LOTR1,False
4551, from the ashe a fire shall be woken a light from the shadow shall spring; renewed shall be blade that wa broken the crownl again shall be king ,LOTR1,False
4552, i hope butterbur send thi promptly ,LOTR1,False
4553, a worthy man but hi memory i like a lumber roam: thing wanted alway buried ,LOTR1,False
4554, if he forget i shall roast him ,LOTR1,False
4555, fare well number frodo read the letter to himself and then passed it to pippin and sam ,LOTR1,False
4556, really old butterbur ha made a m of things ,LOTR1,False
4557, if i had got thi at once we might all have been safe in rivendell by now ,LOTR1,False
4558, but what can have happened to gandalf ,LOTR1,False
4559, he write a if he wa going into great danger ,LOTR1,False
4560, he ha been doing that for many year  said strider ,LOTR1,False
4561, frodo turned and looked at him thoughtfully wondering about gandalf second postscript ,LOTR1,False
4562, why didnt you tell me that you were gandalf friend at once ,LOTR1,False
4563, it would have saved time ,LOTR1,False
4564, would any of you have believed me till now ,LOTR1,False
4565, i knew nothing of thi letter ,LOTR1,False
4566, for all i knew i had to persuade you to trust me without proof if i wa to help you ,LOTR1,False
4567, in any case i did not intend to tell you all about myself at once ,LOTR1,False
4568, i had to study you first and make sure of you ,LOTR1,False
4569, the enemy ha set trap for me before now ,LOTR1,False
4570, a soon a i had made up my mind i wa ready to tell you whatever you asked ,LOTR1,False
4571, but i must admit  he added with a queer laugh that i hoped you would take to me for my own sake ,LOTR1,False
4572, a hunted man sometime wearie of distrust and long for friendship ,LOTR1,False
4573, but there i believe my look are against me ,LOTR1,False
4574, they are at first sight at any rate  laughed pippin with sudden relief after reading gandalf letter ,LOTR1,False
4575, but handsome i a handsome doe a we say in the shire; and i daresay we shall all look much the same after lying for day in hedge and ditche ,LOTR1,False
4576, it would take more than a few day or week or year of wandering in the wild to make you look like strider  he answered ,LOTR1,False
4577, and you would die first unl you are made of sterner stuff than you look to be ,LOTR1,False
4578, pippin subsided; but sam wa not daunted and he still eyed strider dubiously ,LOTR1,False
4579, how do we know you are the strider that gandalf speak about ,LOTR1,False
4580, you never mentioned gandalf till thi letter came out ,LOTR1,False
4581, you might be a play acting spy for all i can see trying to get u to go with you ,LOTR1,False
4582, you might have done in the real strider and took hi clothe ,LOTR1,False
4583, what have you to say to that ,LOTR1,False
4584, that you are a stout fellow  answered strider; but i am afraid my only answer to you sam gamgee i thi ,LOTR1,False
4585, if i had killed the real strider i could kill you ,LOTR1,False
4586, and i should have killed you already without so much talk ,LOTR1,False
4587, if i wa after the ring i could have it now ,LOTR1,False
4588, he stood up and seemed suddenly to grow taller ,LOTR1,False
4589, in hi eye gleamed a light keen and commanding ,LOTR1,False
4590, throwing back hi cloak he laid hi hand on the hilt of a sword that had hung concealed by hi side ,LOTR1,False
4591, they did not dare to move ,LOTR1,False
4592, sam sat wide mouthed staring at him dumbly ,LOTR1,False
4593, but i am the real strider fortunately  he said looking down at them with hi face softened by a sudden smile ,LOTR1,False
4594, i am aragorn son of arathorn; and if by life or death i can save you i will ,LOTR1,False
4595, there wa a long silence ,LOTR1,False
4596, at last frodo spoke with hesitation ,LOTR1,False
4597, i believed that you were a friend before the letter came  he said or at least i wished to ,LOTR1,False
4598, you have frightened me several time tonight but never in the way that servant of the enemy would or so i imagine ,LOTR1,False
4599, i think one of hi spie would well seem fairer and feel fouler if you understand ,LOTR1,False
4600, i see  laughed strider ,LOTR1,False
4601, i look foul and feel fair ,LOTR1,False
4602, all that i gold doe not glitter not all those who wander are lost  did the verse apply to you then ,LOTR1,False
4603, i could not make out what they were about ,LOTR1,False
4604, but how did you know that they were in gandalf letter if you have never seen it ,LOTR1,False
4605, i did not know  he answered ,LOTR1,False
4606, but i am aragorn and those verse go with that name ,LOTR1,False
4607, he drew out hi sword and they saw that the blade wa indeed broken a foot below the hilt ,LOTR1,False
4608, not much use i it sam ,LOTR1,False
4609, but the time i near when it shall be forged anew ,LOTR1,False
4610, well  said strider with sam permission we will call that settled ,LOTR1,False
4611, strider shall be your guide ,LOTR1,False
4612, we shall have a rough road tomorrow ,LOTR1,False
4613, even if we are allowed to leave bree unhindered we can hardly hope now to leave it unnoticed ,LOTR1,False
4614, but i shall try to get lost a soon a possible ,LOTR1,False
4615, i know one or two way out of bree land other than the main road ,LOTR1,False
4616, if once we shake off the pursuit i shall make for weathertop ,LOTR1,False
4617, it i a hill just to the north of the road about half way from here to rivendell ,LOTR1,False
